application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3048,Female,False,3.21,Humanities,Asian,690.0,3.0,PE/VC,Admit
2690,Female,False,3.37,STEM,Black,680.0,5.0,Consulting,Admit
3409,Female,True,3.24,STEM,,740.0,5.0,Investment Management,Admit
1502,Male,False,3.4,Humanities,Other,680.0,4.0,PE/VC,Admit
436,Male,False,3.28,STEM,Asian,680.0,5.0,Other,Admit
388,Female,True,3.08,STEM,,630.0,5.0,Health Care,Admit
6093,Male,False,3.54,Humanities,White,700.0,6.0,Consulting,Admit
1421,Male,False,3.51,Business,White,740.0,5.0,Investment Banking,Admit
4989,Female,False,2.92,Humanities,White,570.0,6.0,PE/VC,Reject
1609,Male,False,3.27,STEM,Hispanic,710.0,5.0,Consulting,Admit
3025,Female,False,3.42,Humanities,Hispanic,730.0,6.0,Nonprofit/Gov,Admit
4458,Male,False,3.37,STEM,Black,710.0,5.0,Energy,Admit
5182,Female,False,3.52,Humanities,Hispanic,740.0,4.0,Technology,Admit
1880,Female,False,3.21,Humanities,White,640.0,5.0,Real Estate,Reject
4325,Female,True,3.3,Business,,680.0,6.0,Technology,Admit
1216,Female,False,3.12,Humanities,White,570.0,6.0,Investment Banking,Reject
3381,Female,True,3.21,Humanities,,650.0,4.0,Investment Banking,Reject
5761,Male,False,3.38,STEM,White,770.0,4.0,Nonprofit/Gov,Admit
2140,Male,True,3.03,Business,,630.0,5.0,PE/VC,Reject
3875,Female,False,3.37,Humanities,Hispanic,690.0,6.0,Consulting,Admit
4877,Female,False,3.07,Humanities,Asian,690.0,4.0,Consulting,Reject
5689,Male,True,2.99,Business,,640.0,5.0,Consulting,Reject
4185,Male,False,3.33,STEM,Black,690.0,4.0,PE/VC,Admit
2011,Male,False,3.22,STEM,White,670.0,4.0,Other,Admit
5777,Male,True,3.19,Humanities,,570.0,5.0,Consulting,Reject
1224,Male,True,3.23,STEM,,620.0,5.0,Technology,Reject
4643,Female,False,3.22,Humanities,White,610.0,4.0,Consulting,Reject
5525,Male,False,3.13,STEM,Black,570.0,6.0,Investment Banking,Reject
905,Female,False,3.23,Humanities,White,710.0,6.0,PE/VC,Admit
2189,Female,False,3.31,STEM,Hispanic,670.0,5.0,Nonprofit/Gov,Reject
1375,Female,False,3.58,Humanities,Asian,740.0,6.0,Consulting,Admit
310,Male,False,3.4,STEM,White,630.0,5.0,Investment Banking,Reject
5966,Female,False,3.31,Business,White,630.0,7.0,Other,Reject
852,Male,False,3.36,STEM,Black,730.0,6.0,Nonprofit/Gov,Admit
3073,Female,False,3.35,STEM,Black,720.0,5.0,Consulting,Admit
973,Female,True,2.91,Business,,620.0,3.0,PE/VC,Reject
3832,Female,True,3.3,STEM,,630.0,4.0,Investment Banking,Reject
5650,Male,False,3.58,Business,Hispanic,690.0,4.0,Consulting,Admit
4711,Male,False,3.27,Business,Asian,690.0,4.0,Nonprofit/Gov,Admit
5693,Male,False,3.12,Humanities,Asian,700.0,5.0,Technology,Reject
5964,Male,False,3.4,STEM,Black,690.0,5.0,Technology,Admit
5669,Male,False,3.25,Business,Black,700.0,2.0,Nonprofit/Gov,Reject
199,Female,False,3.6,Humanities,Other,670.0,5.0,Consulting,Admit
5597,Male,False,3.22,Humanities,Asian,700.0,5.0,Consulting,Admit
133,Male,True,3.36,Humanities,,670.0,2.0,PE/VC,Reject
3876,Male,True,3.11,Humanities,,580.0,5.0,CPG,Reject
1392,Female,True,3.39,Business,,680.0,6.0,Consulting,Reject
5884,Female,False,3.24,STEM,White,680.0,5.0,Consulting,Admit
2854,Male,True,3.38,STEM,,730.0,5.0,Consulting,Admit
2974,Male,False,3.49,Humanities,Asian,680.0,6.0,Investment Banking,Admit
1791,Male,False,3.23,Humanities,Asian,650.0,5.0,Consulting,Reject
5180,Male,False,3.31,Humanities,Asian,610.0,5.0,CPG,Reject
117,Female,False,3.46,STEM,White,660.0,5.0,Consulting,Admit
2033,Female,False,3.32,Humanities,White,650.0,4.0,Other,Reject
5081,Male,False,3.52,STEM,Asian,700.0,5.0,Investment Banking,Admit
2080,Male,True,3.34,Humanities,,640.0,5.0,Consulting,Reject
5928,Female,False,3.12,Humanities,Black,600.0,8.0,Consulting,Reject
4713,Male,True,3.23,Humanities,,600.0,5.0,Technology,Reject
1483,Female,True,3.25,Humanities,,600.0,4.0,Energy,Reject
1579,Male,True,3.17,Business,,570.0,2.0,Nonprofit/Gov,Reject
4885,Female,True,3.39,Humanities,,740.0,7.0,Other,Admit
273,Female,False,3.23,Humanities,Other,670.0,6.0,Investment Banking,Admit
3856,Female,False,3.05,STEM,White,660.0,6.0,Technology,Reject
3789,Male,False,3.26,Humanities,Hispanic,730.0,4.0,Health Care,Admit
1663,Female,False,3.35,Business,White,700.0,7.0,Consulting,Admit
4422,Male,False,2.98,STEM,Hispanic,650.0,4.0,Consulting,Reject
3883,Female,False,3.55,STEM,White,680.0,5.0,Financial Services,Admit
4698,Male,False,3.43,STEM,White,780.0,5.0,Consulting,Admit
5559,Male,False,3.38,Business,Black,710.0,6.0,Media/Entertainment,Admit
2054,Female,False,3.41,Business,White,690.0,4.0,Consulting,Admit
2798,Male,True,3.47,Humanities,,770.0,5.0,Technology,Admit
30,Male,True,3.65,STEM,,700.0,5.0,Consulting,Admit
4031,Male,False,3.29,Humanities,Asian,690.0,6.0,Technology,Admit
5780,Male,False,3.48,Business,White,750.0,4.0,PE/VC,Admit
2569,Male,False,2.87,Humanities,Hispanic,590.0,6.0,Consulting,Reject
748,Male,True,3.31,Humanities,,670.0,4.0,CPG,Admit
3084,Female,True,3.12,Humanities,,640.0,4.0,Investment Management,Reject
1318,Female,False,3.28,STEM,Hispanic,680.0,5.0,Other,Admit
5262,Female,False,3.48,STEM,Black,750.0,6.0,PE/VC,Admit
5412,Female,True,3.43,STEM,,570.0,5.0,Consulting,Reject
2380,Female,False,3.26,Business,White,730.0,4.0,Technology,Admit
56,Female,False,3.44,STEM,Black,680.0,4.0,PE/VC,Admit
5315,Female,False,3.41,Business,Asian,660.0,5.0,Consulting,Admit
2653,Male,False,3.3,Business,Other,660.0,4.0,Investment Banking,Admit
3616,Female,False,3.35,Business,Asian,690.0,6.0,Technology,Admit
3794,Female,False,3.38,Humanities,Asian,690.0,4.0,Nonprofit/Gov,Admit
5381,Female,False,3.37,Humanities,White,630.0,6.0,PE/VC,Reject
3003,Male,False,3.1,Business,Asian,650.0,6.0,Real Estate,Reject
904,Female,False,3.34,Humanities,Asian,660.0,6.0,Real Estate,Admit
5499,Male,False,3.43,Humanities,Asian,660.0,6.0,Consulting,Admit
1962,Female,False,3.23,Humanities,White,660.0,5.0,PE/VC,Reject
4238,Female,False,3.34,STEM,White,670.0,6.0,PE/VC,Admit
940,Male,False,3.36,STEM,Black,700.0,4.0,Technology,Admit
353,Female,False,3.47,Humanities,White,760.0,4.0,Technology,Admit
2625,Female,False,3.12,STEM,Hispanic,650.0,5.0,Technology,Reject
4308,Male,False,3.23,Business,Black,670.0,6.0,Consulting,Admit
3145,Male,False,3.48,STEM,Black,720.0,5.0,Financial Services,Admit
3673,Male,False,3.46,Humanities,Hispanic,680.0,4.0,Consulting,Admit
5311,Male,False,3.17,STEM,Black,670.0,6.0,Health Care,Reject
2349,Female,False,3.36,Humanities,Black,670.0,4.0,Investment Management,Admit
3837,Female,False,3.49,Business,Hispanic,680.0,6.0,Investment Banking,Admit
5509,Male,True,3.29,STEM,,650.0,5.0,Technology,Reject
3189,Male,False,3.21,Humanities,White,650.0,6.0,Health Care,Reject
6092,Male,True,3.32,Business,,670.0,6.0,PE/VC,Reject
2439,Female,False,3.28,Humanities,Asian,610.0,4.0,Consulting,Reject
3236,Male,False,3.03,Humanities,White,660.0,6.0,Nonprofit/Gov,Reject
4718,Male,False,3.33,Humanities,Asian,670.0,6.0,PE/VC,Admit
6010,Male,False,3.17,STEM,Asian,610.0,4.0,Other,Reject
42,Female,True,3.41,Business,,600.0,7.0,Nonprofit/Gov,Admit
4617,Female,False,3.08,Humanities,White,600.0,4.0,Financial Services,Reject
539,Male,False,3.03,STEM,White,570.0,4.0,PE/VC,Reject
4957,Male,False,3.28,Humanities,Asian,660.0,5.0,Nonprofit/Gov,Reject
1350,Male,True,3.36,STEM,,650.0,5.0,Technology,Reject
3253,Male,False,3.27,Humanities,White,730.0,6.0,Investment Banking,Admit
2244,Female,True,3.58,Business,,710.0,5.0,Other,Reject
3571,Male,False,3.55,Humanities,Black,710.0,5.0,Consulting,Admit
977,Female,True,3.31,Humanities,,720.0,5.0,PE/VC,Reject
4687,Female,False,3.31,STEM,Other,640.0,5.0,Consulting,Reject
1110,Male,False,3.33,STEM,Other,700.0,5.0,PE/VC,Admit
5066,Male,False,3.13,STEM,White,580.0,4.0,Technology,Reject
1852,Male,True,3.11,STEM,,600.0,6.0,Real Estate,Reject
2379,Female,True,3.38,Humanities,,720.0,6.0,Nonprofit/Gov,Reject
3568,Male,False,3.44,Business,White,740.0,5.0,Financial Services,Admit
4284,Male,False,3.25,Business,White,660.0,6.0,Other,Reject
5769,Female,False,3.34,STEM,White,620.0,4.0,Consulting,Reject
5278,Female,False,3.27,Business,Black,700.0,4.0,Technology,Admit
6043,Male,False,3.23,Business,White,620.0,6.0,Technology,Reject
3567,Male,False,3.29,Business,White,710.0,4.0,Investment Management,Admit
1973,Female,False,3.31,Humanities,White,760.0,6.0,Consulting,Admit
1080,Female,False,3.06,Business,Hispanic,730.0,5.0,Nonprofit/Gov,Reject
1133,Male,False,3.29,Humanities,Hispanic,660.0,4.0,Technology,Reject
1276,Female,True,3.12,Humanities,,600.0,6.0,Consulting,Reject
3087,Female,False,3.14,Business,Hispanic,710.0,4.0,Consulting,Reject
1327,Female,False,3.51,STEM,Hispanic,630.0,6.0,Consulting,Reject
5723,Male,True,3.34,Humanities,,730.0,7.0,Consulting,Admit
1069,Male,False,3.32,STEM,Other,620.0,5.0,PE/VC,Reject
3901,Female,False,3.22,Business,Asian,700.0,5.0,Nonprofit/Gov,Admit
137,Male,False,3.32,Business,White,670.0,4.0,Financial Services,Reject
5992,Female,False,3.36,STEM,Asian,650.0,5.0,PE/VC,Reject
307,Female,False,3.25,Humanities,Asian,710.0,6.0,Technology,Admit
4330,Male,True,3.18,Business,,590.0,5.0,Consulting,Reject
5343,Male,True,3.43,Humanities,,710.0,4.0,Investment Management,Admit
992,Male,False,3.47,Business,White,680.0,4.0,Consulting,Admit
3064,Female,False,3.64,Business,Asian,760.0,5.0,Technology,Admit
4466,Male,True,3.04,Humanities,,660.0,5.0,Consulting,Reject
3780,Female,True,3.27,Business,,680.0,3.0,PE/VC,Admit
1018,Male,True,3.26,Humanities,,690.0,5.0,Consulting,Admit
953,Male,False,3.28,Humanities,Black,780.0,6.0,Consulting,Admit
4732,Male,False,3.25,STEM,Asian,660.0,6.0,Nonprofit/Gov,Reject
4471,Male,False,2.92,Humanities,Hispanic,620.0,3.0,Investment Management,Reject
2596,Female,False,3.33,STEM,Asian,720.0,6.0,Other,Admit
4131,Male,False,3.09,Humanities,Hispanic,570.0,5.0,PE/VC,Reject
21,Male,False,3.46,Business,White,760.0,5.0,Investment Banking,Admit
6097,Male,True,3.03,STEM,,650.0,5.0,Consulting,Reject
1592,Male,True,3.46,Business,,680.0,4.0,Technology,Reject
4332,Male,False,3.32,Business,Hispanic,640.0,6.0,Nonprofit/Gov,Reject
2927,Male,False,3.38,Humanities,Asian,700.0,5.0,Investment Banking,Admit
1824,Female,True,3.39,Humanities,,670.0,6.0,PE/VC,Reject
214,Female,False,3.24,Business,White,660.0,6.0,Technology,Admit
314,Female,False,3.25,Humanities,Asian,580.0,5.0,Consulting,Admit
2286,Male,False,3.05,STEM,Black,660.0,4.0,Consulting,Reject
5927,Male,False,3.47,STEM,Hispanic,670.0,4.0,Investment Banking,Reject
4108,Female,False,3.29,STEM,Other,650.0,6.0,Financial Services,Reject
2931,Male,True,3.29,STEM,,570.0,6.0,Consulting,Reject
5903,Male,False,3.5,Business,Hispanic,670.0,7.0,Other,Reject
2463,Male,False,3.12,Business,Hispanic,680.0,5.0,Investment Banking,Reject
509,Male,False,3.2,STEM,Asian,650.0,6.0,PE/VC,Reject
1985,Male,False,3.19,Humanities,Black,670.0,5.0,PE/VC,Reject
1725,Female,False,3.41,Humanities,White,750.0,5.0,Consulting,Admit
4040,Male,False,3.13,Business,Other,630.0,3.0,PE/VC,Reject
5019,Male,False,3.34,Business,Asian,700.0,6.0,PE/VC,Admit
3613,Female,False,3.29,Humanities,Asian,740.0,4.0,PE/VC,Admit
4361,Female,False,3.55,Humanities,Black,690.0,7.0,Consulting,Admit
1272,Female,True,3.27,Humanities,,690.0,6.0,Consulting,Admit
3486,Female,False,3.51,Humanities,Hispanic,710.0,6.0,Health Care,Admit
5552,Female,False,3.38,Business,Asian,640.0,6.0,Technology,Reject
1538,Male,False,3.38,Humanities,Black,700.0,6.0,Investment Management,Admit
4408,Male,True,3.44,STEM,,630.0,6.0,Nonprofit/Gov,Reject
1007,Male,False,3.1,Humanities,Asian,570.0,5.0,Consulting,Reject
1201,Male,False,3.56,Humanities,Black,650.0,5.0,Consulting,Reject
1583,Male,False,3.13,STEM,Other,610.0,5.0,Consulting,Reject
5843,Male,False,3.38,Humanities,Asian,700.0,4.0,PE/VC,Admit
4712,Female,False,3.22,STEM,Black,720.0,6.0,Consulting,Admit
3214,Male,False,3.24,Humanities,Black,630.0,5.0,Nonprofit/Gov,Reject
2245,Female,False,3.32,Business,White,650.0,8.0,Consulting,Reject
2495,Female,True,3.29,Humanities,,610.0,5.0,Consulting,Reject
3044,Male,True,3.52,Business,,730.0,6.0,Technology,Admit
5990,Male,True,3.09,Business,,650.0,3.0,PE/VC,Reject
5645,Male,True,3.4,Humanities,,700.0,4.0,Nonprofit/Gov,Reject
4899,Male,False,3.45,Business,Black,720.0,4.0,Other,Admit
2484,Male,True,3.28,STEM,,640.0,3.0,Investment Banking,Reject
2607,Male,True,3.2,Humanities,,650.0,7.0,Nonprofit/Gov,Reject
4052,Female,False,3.36,Business,Black,680.0,4.0,Technology,Admit
2332,Female,True,3.33,Business,,680.0,5.0,Real Estate,Reject
2166,Female,True,3.36,Humanities,,720.0,6.0,Consulting,Admit
5221,Female,False,3.31,Business,Hispanic,660.0,5.0,PE/VC,Admit
5057,Male,False,3.07,Business,Asian,600.0,6.0,Financial Services,Reject
1379,Male,False,3.28,Business,Asian,620.0,5.0,Nonprofit/Gov,Reject
3497,Female,True,3.11,Humanities,,660.0,5.0,Technology,Reject
3988,Male,True,3.37,STEM,,710.0,6.0,Investment Management,Reject
1648,Male,False,3.18,Business,Asian,640.0,7.0,Other,Reject
317,Male,False,3.32,Humanities,White,700.0,6.0,PE/VC,Admit
175,Female,True,3.17,STEM,,630.0,6.0,Nonprofit/Gov,Admit
1466,Female,False,3.11,Business,Asian,630.0,5.0,Technology,Reject
2657,Male,False,3.49,Humanities,Hispanic,690.0,6.0,Financial Services,Admit
5198,Male,False,3.4,Humanities,Black,720.0,5.0,Consulting,Admit
6139,Male,True,3.18,Business,,640.0,4.0,Investment Banking,Reject
1562,Male,False,2.97,STEM,White,600.0,5.0,Investment Management,Reject
3581,Male,False,3.18,Humanities,Other,700.0,5.0,Consulting,Reject
5455,Male,False,3.51,Humanities,Asian,690.0,4.0,Technology,Admit
1556,Male,False,3.2,STEM,Asian,600.0,4.0,Investment Banking,Reject
5223,Female,False,3.35,Business,White,670.0,5.0,Nonprofit/Gov,Admit
5861,Female,False,3.34,Humanities,White,630.0,5.0,PE/VC,Reject
141,Male,False,3.2,STEM,Asian,600.0,6.0,Consulting,Reject
1074,Male,False,3.3,STEM,White,660.0,6.0,Financial Services,Admit
4322,Female,True,3.26,Business,,630.0,4.0,PE/VC,Reject
922,Female,True,3.45,Business,,710.0,4.0,Investment Management,Admit
2256,Female,False,3.18,Humanities,White,620.0,5.0,Technology,Reject
3668,Female,False,3.19,Humanities,Black,660.0,6.0,Other,Reject
2355,Male,True,3.0,Humanities,,570.0,3.0,Investment Management,Reject
4357,Male,False,3.48,Business,Black,690.0,6.0,PE/VC,Admit
1610,Female,False,3.32,Humanities,Asian,600.0,4.0,Technology,Reject
1322,Female,False,3.36,STEM,Black,640.0,5.0,Consulting,Reject
5246,Male,True,3.18,Humanities,,600.0,7.0,Nonprofit/Gov,Reject
5267,Male,True,3.05,Humanities,,620.0,4.0,Financial Services,Reject
5318,Male,False,3.44,Humanities,Hispanic,730.0,3.0,Consulting,Admit
878,Male,False,3.56,Business,Asian,780.0,5.0,Media/Entertainment,Admit
5163,Female,False,3.49,Business,Black,640.0,5.0,Consulting,Reject
5767,Female,False,3.36,Humanities,Hispanic,670.0,3.0,PE/VC,Reject
3155,Female,False,3.06,Humanities,Asian,650.0,6.0,Consulting,Reject
1771,Male,True,3.57,STEM,,770.0,6.0,CPG,Reject
124,Male,False,3.25,Humanities,Asian,620.0,6.0,Technology,Reject
660,Male,True,3.21,Humanities,,660.0,5.0,Financial Services,Admit
5905,Female,True,3.3,Humanities,,640.0,6.0,Nonprofit/Gov,Reject
6012,Male,False,3.06,STEM,White,600.0,5.0,Financial Services,Reject
2506,Male,True,3.29,Humanities,,710.0,6.0,PE/VC,Admit
3364,Male,True,3.36,Business,,770.0,4.0,PE/VC,Admit
4211,Male,False,3.12,STEM,Black,630.0,6.0,Technology,Reject
336,Female,False,3.21,Humanities,White,700.0,6.0,PE/VC,Admit
800,Male,False,3.17,Humanities,Hispanic,570.0,5.0,Financial Services,Reject
5017,Male,True,3.14,STEM,,730.0,5.0,Technology,Reject
4603,Female,False,3.25,STEM,Black,650.0,6.0,Investment Management,Reject
877,Male,False,3.26,Humanities,Asian,710.0,6.0,Consulting,Admit
2297,Male,False,3.32,Business,Asian,660.0,7.0,Investment Banking,Admit
4526,Male,True,3.36,Humanities,,730.0,5.0,Media/Entertainment,Reject
5106,Female,False,3.27,Business,White,600.0,6.0,Consulting,Reject
1937,Male,False,3.26,Business,Asian,690.0,4.0,Technology,Admit
5558,Male,False,3.26,Humanities,Hispanic,640.0,4.0,Other,Reject
272,Male,False,3.43,Humanities,Other,680.0,5.0,Other,Admit
1820,Male,False,3.35,STEM,White,670.0,5.0,Financial Services,Admit
554,Male,False,3.27,Business,White,740.0,5.0,Financial Services,Admit
2654,Male,False,3.27,STEM,White,670.0,5.0,Investment Management,Admit
1599,Male,True,3.22,Humanities,,580.0,5.0,Investment Management,Reject
1275,Male,False,3.06,Humanities,White,630.0,4.0,Consulting,Reject
5726,Male,False,3.29,STEM,Hispanic,690.0,5.0,Real Estate,Admit
4936,Male,False,3.15,Humanities,White,580.0,5.0,Consulting,Reject
3802,Male,False,3.07,STEM,White,650.0,7.0,Consulting,Reject
5809,Male,False,3.51,STEM,Hispanic,740.0,6.0,Financial Services,Admit
2897,Female,False,3.31,Business,Asian,600.0,4.0,Health Care,Reject
3139,Male,False,3.24,STEM,Asian,730.0,5.0,Technology,Admit
470,Female,False,3.22,Humanities,White,670.0,6.0,Technology,Admit
5826,Female,False,3.49,Humanities,Other,780.0,4.0,PE/VC,Admit
3594,Female,False,3.35,Humanities,White,700.0,5.0,PE/VC,Admit
6085,Male,False,3.15,Humanities,White,590.0,8.0,Technology,Reject
2389,Female,True,3.25,Humanities,,660.0,6.0,PE/VC,Reject
286,Female,False,3.49,Business,Asian,780.0,6.0,PE/VC,Admit
2281,Male,True,3.33,STEM,,690.0,5.0,Financial Services,Admit
5877,Male,False,3.17,Humanities,Hispanic,670.0,4.0,Health Care,Reject
4,Male,False,3.47,STEM,Black,690.0,6.0,Technology,Admit
169,Female,True,3.15,STEM,,650.0,5.0,Investment Banking,Admit
1861,Female,False,3.25,Humanities,White,610.0,5.0,PE/VC,Reject
1500,Male,False,3.38,Business,White,720.0,5.0,Other,Admit
14,Female,False,3.39,Business,Black,690.0,4.0,Nonprofit/Gov,Admit
4887,Male,False,3.53,STEM,Hispanic,700.0,4.0,Health Care,Admit
3463,Female,False,3.4,Humanities,Asian,690.0,5.0,Nonprofit/Gov,Admit
564,Female,True,3.36,STEM,,690.0,5.0,Other,Admit
4141,Female,False,3.26,STEM,Black,700.0,4.0,Consulting,Admit
610,Female,False,3.69,STEM,Asian,780.0,6.0,Nonprofit/Gov,Admit
6145,Female,True,3.21,Business,,610.0,6.0,Consulting,Reject
4512,Female,False,3.39,STEM,Asian,750.0,6.0,Investment Banking,Admit
1291,Male,False,3.27,STEM,Black,600.0,5.0,Technology,Reject
6104,Female,False,3.37,Business,Asian,720.0,6.0,Investment Banking,Admit
3795,Male,False,3.46,Humanities,Black,600.0,4.0,Technology,Reject
3687,Male,False,3.17,Humanities,Black,610.0,8.0,Investment Banking,Reject
6162,Female,False,3.13,Humanities,Black,650.0,4.0,Consulting,Reject
1417,Male,False,3.27,Business,Black,660.0,3.0,Real Estate,Reject
4174,Female,False,3.05,Humanities,Asian,570.0,4.0,Financial Services,Reject
6056,Female,True,3.17,Humanities,,640.0,7.0,Technology,Reject
1373,Female,False,3.13,Business,Black,610.0,5.0,Other,Reject
4678,Male,True,3.25,Business,,710.0,5.0,Other,Reject
5151,Male,False,3.43,STEM,Black,780.0,6.0,Financial Services,Admit
6169,Female,False,3.21,STEM,White,680.0,5.0,Consulting,Admit
2195,Female,False,3.21,Business,Asian,700.0,6.0,Consulting,Admit
5399,Male,True,3.07,Humanities,,740.0,7.0,Other,Reject
5940,Male,False,3.27,Humanities,Asian,670.0,5.0,Financial Services,Admit
270,Female,True,3.34,Humanities,,670.0,5.0,Nonprofit/Gov,Admit
5865,Male,False,3.39,Humanities,White,670.0,6.0,Financial Services,Reject
4559,Female,True,3.7,Business,,740.0,5.0,PE/VC,Admit
618,Male,False,3.2,Business,Black,670.0,5.0,Consulting,Reject
581,Male,False,3.32,Business,White,720.0,4.0,Nonprofit/Gov,Admit
154,Female,True,3.13,Business,,580.0,4.0,Consulting,Admit
229,Male,True,3.39,Humanities,,650.0,6.0,Other,Reject
3519,Female,False,3.42,Business,White,650.0,4.0,PE/VC,Reject
335,Male,True,3.01,Business,,570.0,7.0,Real Estate,Reject
1834,Male,False,3.57,Humanities,Hispanic,760.0,5.0,Consulting,Admit
305,Male,False,3.53,STEM,Asian,660.0,5.0,Investment Banking,Admit
372,Male,False,3.22,STEM,White,570.0,6.0,Other,Reject
4922,Male,False,3.33,Business,Black,690.0,6.0,Consulting,Admit
185,Male,True,3.04,Business,,660.0,6.0,Nonprofit/Gov,Reject
4951,Female,True,3.35,Business,,710.0,5.0,Consulting,Reject
2004,Female,False,3.29,Humanities,White,640.0,5.0,Consulting,Reject
3879,Female,False,3.15,Business,White,610.0,5.0,Consulting,Reject
1734,Male,False,3.21,Humanities,White,610.0,5.0,Other,Reject
1585,Male,True,3.36,Humanities,,720.0,6.0,PE/VC,Admit
1056,Male,False,3.36,STEM,Hispanic,570.0,5.0,Investment Management,Reject
3396,Male,False,3.14,Humanities,White,570.0,7.0,PE/VC,Reject
965,Female,False,3.16,Humanities,Asian,670.0,3.0,Financial Services,Reject
959,Male,True,3.1,Business,,660.0,5.0,PE/VC,Reject
